,tweet_id,airline_sentiment,airline,name,text,tweet_coord,tweet_created,tweet_location,negativereason
704,570165459783450000,negative,United,LukeGzus,@united about 3 hours ago. I need to work out if my bag can make it to my hotel here in time or if it will need to go elsewhere.,,42059.0950578704,,lost_luggage
705,570164810144481000,neutral,United,8629Fissile,=@united Okay Thank you,,42059.0932638889,,bad_flight
706,570163662100549000,neutral,United,LukeGzus,@united I've filed the claim but have no way of calling for updates. Is there another way to do this?,,42059.090092592596,,bad_flight
707,570163259560452000,negative,United,shortfatnhappy,@united pls properly train your agents. Requested to speak to 1k customer service &amp; was transferred to a dead end. Not even open at this hr,,42059.0889814815,Seoul City to LA,customer_service_issue
708,570160394494480000,negative,United,LukeGzus,=@united Thanks for remembering to load my bag onto my connecting flight. Oh wait you forgot. Iceland should be fun with no clothes....,,42059.0810763889,,late_flight
709,570160277934747000,positive,United,PhilFromChico,=@united Thank you for the cheese platter and abundance of entertainment options. time just flew by.,,42059.0807523148,"New York City, NY",Cant Decide
710,570160120698679000,negative,United,Finrz,"=@united customer service is atrocious!You have disrupted my travel Plans, you have lost my luggage and it is impossible to TALK to a human",,42059.0803240741,"iPhone: 55.946030,-3.189382",lost_luggage
711,570159741441335000,negative,United,FreedomFilmNJ,@united terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. Can't eat.,,42059.0792824074,New York,late_flight
712,570151698489954000,negative,United,DJPartyMarty,@united it was UA flight 1001! Now I'm currently stuck in Portland because I missed my ride because of the 3 hour delay. #GetMartyHome,"[45.58711296, -122.58038932]",42059.057083333304,,late_flight
713,570151672070205000,negative,United,sothenbethsaid,"@united has not responded to my various requests for contact numbers, does anyone know the UK customer service number for #UnitedAirlines",,42059.0570138889,Nottingham,customer_service_issue
714,570144025451339000,negative,United,michaelsalinger,=@united how we looking on getting those bags to Lusaka,,42059.0359143519,"mentor, Ohio",lost_luggage
715,570143097809707000,negative,United,8629Fissile,@united Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,,42059.0333449074,,lost_luggage
716,570142263290011000,positive,United,The5y5Adm1n,=@united Thank you. been trying for two days to set this up.,,42059.0310416667,,Cant Decide
717,570138826032713000,negative,United,urno12,@united just 1 last thing. U guys shouldn't be charging $ for drinks on a transatlantic flight,,42059.0215625,bonkers in Yonkers,late_flight
718,570136977074491000,negative,United,vancouverbrit,@united LHR arrival lounge #fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???,,42059.0164583333,Vancouver BC,damage_luggage
719,570135557151580000,neutral,United,The5y5Adm1n,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,,42059.0125462963,,booking_problems
720,570129828969459000,negative,United,lindaSWC,@united completed form but doubt it's any use. UA doesn't care. 6 day vacation will now be 5. Sure UA won't feel responsibility for that...,,42058.9967361111,,cancel_flight
721,570126668922294000,positive,United,raulcordenillo,=@united Definitely a compliment!I Really thought my bag was lost After it was sent on to another airport. in the end I AM a happy customer,"[59.38247253, 18.00789007]",42058.9880092593,"Stockholm, Sweden ",Cant Decide
722,570122958695477000,positive,United,urno12,@united thanx so much. You followed through and emailed me a $1000 ticket voucher. #unitedairlines they do care,,42058.9777777778,bonkers in Yonkers,Cant Decide
723,570121588487663000,positive,United,FIETA_DOC,"@united this will definitely be a trip to remember EWR-STI second of the season, first on seat 35A because it pays to be loyal!",,42058.9739930556,"Madison, NJ",Cant Decide
724,570121361953202000,negative,United,CellucorJulio,"=@united nope, they told US it was time for them to go home and to sleep at the airport. even though they assured US we would get a room...",,42058.9733680556,CORGaming@cellucor.com,late_flight
725,570121135603486000,neutral,United,michaelsalinger,=@united Keep me updated. Let me know that the bags make the flight to j-burg,,42058.9727430556,"mentor, Ohio",late_flight
726,570119457286328000,negative,United,tiffy_mac,"@united ..back for the expensive holiday, he worked all year to pay for, that you RUINED! We want compensation &amp; his original case back!",,42058.9681134259,"Brighton, UK
",customer_service_issue
727,570119247982137000,negative,United,tiffy_mac,=@united Thanks united I understand that. but he would actually like his own bag back!What have you Done with it?!He also wants the money..,,42058.9675347222,"Brighton, UK
",lost_luggage
728,570116209263427000,negative,United,lindaSWC,"=@united frankly worse customer service ever. Problems will happen, how you deal defines a company. never again united.",,42058.9591550926,,customer_service_issue
729,570115452568891000,negative,United,vaficionado,"@united It's still a valid flight. Just seems strange to delay for Late Flight inbound crew,  7 hours from now, when the plane is already here.",,42058.9570601852,"All over, but mostly NorCal",late_flight
730,570115366023770000,negative,United,747_TJ,@united Thanks for the lack of help and the canned response from the 1K desk!,,42058.956828703704,,customer_service_issue
731,570115302991777000,negative,United,747_TJ,@united   It's too bad UA has had another unforeseeable operational issue on my return flight.,,42058.956655092596,,late_flight
732,570115243747074000,neutral,United,xRaeCatherine,@united I would like to know what's going on before his current flight lands.,,42058.9564814815,,late_flight
733,570114536448995000,negative,United,mortgagesbycoop,@united if I pay you $25 and $35 for my luggage to be delivered when I arrive. Why should I have to wait 3 additional days for its delivery?,,42058.954537037,New Jersey,lost_luggage
734,570110386827087000,negative,United,kbleggett,@united so 8 hotels for 32 people but feel like we are being held hostage because someone has our boarding passes so we can't leave! #FAIL,,42058.9430902778,"Ottawa, Canada",late_flight
735,570109851709218000,positive,United,Emily_VII,@united you are one great airline ❤️,,42058.941608796296,,Cant Decide
736,570108801711341000,negative,United,fairplay500,@united Outbound 2 bags 70 lbs bags Returning home 1 bag 50 lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,"[0.0, 0.0]",42058.9387152778,Huntsville AL USA,lost_luggage
737,570108724636831000,negative,United,kbleggett,@lindaSWC @united:  We don't like to hear you had a poor experience. Please share details w/our Customer Care team http://t.co/HIsc4NdMgZ.,,42058.9384953704,"Ottawa, Canada",customer_service_issue
738,570107683027718000,negative,United,lindaSWC,@united no Cancelled Flightn just left us to fend for ourselves when flt came in Late Flight. Getting runaround for 3 hrs. Each employee blaming  previous 1.,,42058.935625,,late_flight
739,570106900970221000,neutral,United,fairplay500,@united This is NOT a local UNITED number for Malaysia   0011 800-55558000. What is your local United Airlines here in Kuala Lumpur ( KUL )?,"[0.0, 0.0]",42058.9334606481,Huntsville AL USA,late_flight
740,570106717490393000,negative,United,mortgagesbycoop,=@united Okay ase24766m. find our luggage.,,42058.932962963,New Jersey,lost_luggage
741,570106573395087000,negative,United,cristobalwong,=@united the agent that met US at the Gate said Any issues w/delays on UA1116 would have to be taken up online...,,42058.9325578704,San Francisco Bay Area,customer_service_issue
742,570106249024446000,neutral,United,fairplay500,"@united I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL","[0.0, 0.0]",42058.9316666667,Huntsville AL USA,bad_flight
743,570105665093369000,neutral,United,The_Playmaker20,=@united Thanks!Will you guys be getting the A380s Anytime Soon?,,42058.9300578704,,late_flight
744,570105441688158000,negative,United,kevinforgoogle,=@united but they are not... Lady one phone says its in tel aviv. tel Aviv united says its in Newark. no one knows and I have nothing...,,42058.9294444444,"San Francisco, CA",bad_flight
745,570105020999344000,positive,United,MelanieSpring,“@united: @MelanieSpring We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!,,42058.928275463,"Washington, DC",Cant Decide
746,570104913390206000,negative,United,mortgagesbycoop,"@united yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!",,42058.9279861111,New Jersey,lost_luggage
747,570104743747416000,negative,United,Meyer47,=@united What is that going to do for you? nothing just like you ALWAYS do,,42058.927511574104,Iowa,bad_flight
748,570102725842575000,neutral,United,dafg42,=@united I sent in my feedback.  Thank you.,,42058.9219444444,,flight_attendant_complaints
749,570101817041747000,negative,United,kbleggett,=@united plus What about food? and taxis?,,42058.9194328704,"Ottawa, Canada",damage_luggage
750,570101670882840000,negative,United,kbleggett,@united you are offering us 8 rooms for 32 people #FAIL,,42058.919027777796,"Ottawa, Canada",bad_flight
751,570100438487314000,negative,United,kbleggett,@united 32 people getting pretty tired about no action on solving the problem plus missing a day of vacation and skiing,,42058.9156365741,"Ottawa, Canada",booking_problems
752,570100214733737000,negative,United,ajpape,@united The bright side would be keeping the promise that was made to me. Hope you're having a good night. Thanks.,,42058.9150115741,"Boulder, CO",late_flight
